Class,Method,Smell,LOC,CC,EC,NOP,Tecnicas,Commit,Refactoring,Left Side,Right Side,Full Message
org.archive.trough.TroughClient,write,Muitos Desvios,23,5,8,4,[V],af1a325319152fb9c794e64e6b3416ec6f0c9b2f,EXTRACT_OPERATION,"protected writeUrlNoCache(segmentId String, schemaId String) : String",protected segmentManagerUrl(subpath String) : String,"fix bugs around crawl finish

- make sure we ""promote"" segments (persist them to hdfs) after we're
  entirely finished writing to theme; in other words, when we reach the
  FINISH state, not while STOPPING
- shut down the promoter thread at crawl finish

plus a couple of tweaks and cleanups
"
org.archive.modules.fetcher.FetchHTTPTestBase,runDefaultChecks,Metodo Longo,34,3,6,2,[V],5140a3f5bbd18ede9c3354249620c172c61f8691,EXTRACT_OPERATION,"protected runDefaultChecks(curi CrawlURI, exclusions Set<String>) : void",protected contentString(curi CrawlURI) : String,"basic-auth test works!
"
org.archive.modules.fetcher.FetchHTTPTestBase,runDefaultChecks,Metodo Longo,34,3,6,2,[V],5140a3f5bbd18ede9c3354249620c172c61f8691,EXTRACT_OPERATION,"protected runDefaultChecks(curi CrawlURI, exclusions Set<String>) : void",protected entityString(curi CrawlURI) : String,"basic-auth test works!
"
org.archive.modules.fetcher.FetchHTTPTestBase,runDefaultChecks,Metodo Longo,34,3,6,2,[V],5140a3f5bbd18ede9c3354249620c172c61f8691,EXTRACT_OPERATION,"protected runDefaultChecks(curi CrawlURI, exclusions Set<String>) : void",protected messageBodyString(curi CrawlURI) : String,"basic-auth test works!
"
org.archive.modules.fetcher.FetchHTTPTestBase,runDefaultChecks,Metodo Longo,34,3,6,2,[V],5140a3f5bbd18ede9c3354249620c172c61f8691,EXTRACT_OPERATION,"protected runDefaultChecks(curi CrawlURI, exclusions Set<String>) : void",protected httpRequestString(curi CrawlURI) : String,"basic-auth test works!
"
org.archive.modules.forms.HTMLForm,addField,Muitos Desvios,16,5,4,3,[V],3c4d09f6c0ed6749c6c73ac2dfa203cc4a0ae74c,EXTRACT_OPERATION,"public addField(type String, name String, value String) : void","public addField(type String, name String, value String, checked boolean) : void","only submit checkbox and radio button form fields if they are on by default (""checked"" attribute is present)
"
org.archive.modules.fetcher.FetchHTTPRequest,setConditionalGetHeader,Muitos Desvios,17,5,7,3,[V],2a6a2aa6d4541b51cafc5cb863bf5915b515eec9,RENAME_METHOD,"protected setConditionalGetHeader(conditional boolean, sourceHeader String, targetHeader String) : void","protected maybeAddConditionalGetHeader(conditional boolean, sourceHeader String, targetHeader String) : void","testHttpProxyAuth() passes
"
org.archive.modules.fetcher.FetchHTTP,populateTargetCredentials,Metodo Longo,37,8,13,4,[V],6e8d4efe3566ce0b92817298c79d17bbbbb3a591,MOVE_OPERATION,"protected populateTargetCredentials(curi CrawlURI, request AbortableHttpRequestBase, targetHost HttpHost, context HttpClientContext) : boolean",protected populateTargetCredentials() : boolean,"Refactor code building the request into new class FetchHTTPRequest; testHttpProxy() passes
"
org.archive.modules.fetcher.FetchHTTP2,setSizes,Muitos Desvios,11,5,4,2,[V],f3963d5f895d62b01a4171f5dead85fe4820b005,EXTRACT_AND_MOVE_OPERATION,"protected setSizes(curi CrawlURI, rec Recorder) : void","public getFetchHistory() : HashMap<String,Object>[]","convenience method CrawlURI.getFetchHistory()
"
org.archive.modules.recrawl.FetchHistoryProcessor,innerProcess,Muitos Desvios,35,7,8,1,[V],f3963d5f895d62b01a4171f5dead85fe4820b005,EXTRACT_OPERATION,protected innerProcess(puri CrawlURI) : void,"protected historyRealloc(curi CrawlURI) : HashMap<String,Object>[]","convenience method CrawlURI.getFetchHistory()
"
org.archive.modules.fetcher.FetchHTTP,getCredentials,Muitos Desvios,14,5,5,2,[V],2a6a2aa6d4541b51cafc5cb863bf5915b515eec9,RENAME_METHOD,protected populateTargetCredentials() : boolean,protected populateTargetCredential() : boolean,"testHttpProxyAuth() passes
"
org.archive.modules.extractor.ExtractorUniversal,innerExtract,Metodo Longo,59,13,14,1,"[A, D, V, X]",858523db9450311796ee8ec2f7e030e0347e99ce,EXTRACT_AND_MOVE_OPERATION,protected innerExtract(curi CrawlURI) : boolean,"protected addOutlink(curi CrawlURI, uuri UURI, context LinkContext, hop Hop) : void","HER-2039: Initial work. Eliminated Link class and dealt with resultant
errors. Not tested any further than that."
org.archive.modules.extractor.Link,add,Muitos Parametros,4,1,7,5,"[A, D, V, X]",519717fd7b4274d996c1130cffb983bb52fbcca9,RENAME_METHOD,"private add2(uri CrawlURI, max int, dest UURI, context LinkContext, hop Hop) : void","private addOrDiscard(uri CrawlURI, max int, dest UURI, context LinkContext, hop Hop) : Link","make addRelativeToBase() and addRelativeToVia() return the link added, or null; copy getAnnotations() from CrawlURI
"
org.archive.modules.fetcher.FetchHTTP2,cleanup,Muitos Parametros,10,2,7,4,"[A, V, X]",9a0191a84cb02742728d249aa5e880a147468ba4,RENAME_METHOD,protected cleanupHttp() : void,protected cleanupHttpClient() : void,"ssl trust level support for FetchHTTP2! another thing that doesn't even work properly in old FetchHTTP
"
org.archive.modules.extractor.Link,addRelativeToVia,Muitos Parametros,12,3,8,5,"[A, D, V, X]",858523db9450311796ee8ec2f7e030e0347e99ce,MOVE_OPERATION,"public addRelativeToVia(uri CrawlURI, max int, newUri String, context LinkContext, hop Hop) : void","public addRelativeToVia(uri CrawlURI, max int, newUri String, context LinkContext, hop Hop) : void","HER-2039: Initial work. Eliminated Link class and dealt with resultant
errors. Not tested any further than that."
org.archive.modules.credential.HtmlFormCredential,populate,Muitos Desvios,36,8,13,3,[V],3f58893d1efaa311c1d7cdbb03cae72ba61dd5f7,MOVE_OPERATION,"public populate(curi CrawlURI, http HttpClient, method HttpMethod) : boolean","public populate(curi CrawlURI, http HttpClient, method HttpMethod, cred HtmlFormCredential) : boolean","disassociate Credential type from commons-httpclient library by moving populate() method into utility class
"
org.archive.modules.extractor.ExtractorURI,extractLink,Metodo Longo,27,5,10,2,[V],858523db9450311796ee8ec2f7e030e0347e99ce,EXTRACT_AND_MOVE_OPERATION,"protected extractLink(curi CrawlURI, wref Link) : void","protected addOutlink(curi CrawlURI, uuri UURI, context LinkContext, hop Hop) : void","HER-2039: Initial work. Eliminated Link class and dealt with resultant
errors. Not tested any further than that."
org.archive.modules.fetcher.BdbCookieStore,saveCookies,Muitos Desvios,36,9,8,1,[V],5fd120dffdd999e5f624ea97a7fb501eaea0ed65,PULL_UP_OPERATION,public saveCookies(saveCookiesFile String) : void,public saveCookies(saveCookiesFile String) : void,"some javadocs and other comments, some minor refactoring, change delimiter to ';' for the sortable key
"
org.archive.crawler.frontier.AMQPUrlReceiver,makeCrawlUri,Metodo Longo,44,9,14,1,[V],13322111b575113c04a8ee27abbaa9dc34bb9351,EXTRACT_OPERATION,protected makeCrawlUri(jo JSONObject) : CrawlURI,"protected populateHeritableMetadata(curi CrawlURI, parentUrlMetadata JSONObject) : void","run received urls through the candidates processor, to check scope and schedule them with the frontier
"
org.archive.io.ReplayInputStream,read,Muitos Desvios,18,5,5,3,[V],1f315a7cc7c1fb8f51baba7d0ed01bc06eefb3a3,EXTRACT_OPERATION,public readFullyTo(os OutputStream) : void,"public readFullyTo(in InputStream, os OutputStream) : void","unit tests for FetchHTTP and FetchHTTP2
"
org.archive.modules.recrawl.FetchHistoryProcessor,innerProcess,Metodo Longo,35,7,8,1,[V],f3963d5f895d62b01a4171f5dead85fe4820b005,EXTRACT_OPERATION,protected innerProcess(puri CrawlURI) : void,"protected historyRealloc(curi CrawlURI) : HashMap<String,Object>[]","convenience method CrawlURI.getFetchHistory()
"
org.archive.modules.fetcher.FetchHTTPTestBase,testAcceptHeaders,Metodo Longo,32,2,8,0,[V],b6cc8604380adbe50253238c0bb748a12f444b93,EXTRACT_OPERATION,public testAcceptHeaders() : void,protected defaultTestURI() : CrawlURI,"refactor to get rid of redundancy
"
org.archive.modules.fetcher.FetchHTTPTestBase,testAcceptHeaders,Metodo Longo,32,2,8,0,[V],b6cc8604380adbe50253238c0bb748a12f444b93,EXTRACT_OPERATION,public testAcceptHeaders() : void,"protected runDefaultChecks(curi CrawlURI, exclusions Set<String>) : void","refactor to get rid of redundancy
"
org.archive.crawler.frontier.AMQPUrlReceiver,makeCrawlUri,Muitos Desvios,44,9,14,1,[V],13322111b575113c04a8ee27abbaa9dc34bb9351,EXTRACT_OPERATION,protected makeCrawlUri(jo JSONObject) : CrawlURI,"protected populateHeritableMetadata(curi CrawlURI, parentUrlMetadata JSONObject) : void","run received urls through the candidates processor, to check scope and schedule them with the frontier
"
org.archive.modules.writer.ARCWriterProcessor,write,Muitos Desvios,39,8,10,4,[V],f3963d5f895d62b01a4171f5dead85fe4820b005,EXTRACT_AND_MOVE_OPERATION,"protected write(curi CrawlURI, recordLength long, in InputStream, ip String) : ProcessResult","public getFetchHistory() : HashMap<String,Object>[]","convenience method CrawlURI.getFetchHistory()
"
org.archive.modules.writer.ARCWriterProcessor,write,Metodo Longo,39,8,10,4,[V],f3963d5f895d62b01a4171f5dead85fe4820b005,EXTRACT_AND_MOVE_OPERATION,"protected write(curi CrawlURI, recordLength long, in InputStream, ip String) : ProcessResult","public getFetchHistory() : HashMap<String,Object>[]","convenience method CrawlURI.getFetchHistory()
"
org.archive.modules.fetcher.FetchHTTPRequest,populateTargetCredentials,Muitos Desvios,37,8,9,0,[V],2a6a2aa6d4541b51cafc5cb863bf5915b515eec9,RENAME_METHOD,protected populateTargetCredentials() : boolean,protected populateTargetCredential() : boolean,"testHttpProxyAuth() passes
"
org.archive.modules.fetcher.FetchHTTP2,chooseAuthScheme,Metodo Longo,24,7,10,2,[V],731d382ae075112e86d84d52b30d07d6c77015ff,RENAME_METHOD,"protected chooseAuthScheme(response HttpResponse, curi CrawlURI) : AuthScheme","protected extractChallenges(response HttpResponse, curi CrawlURI, authStrategy AuthenticationStrategy) : Map<String,String>","fetchhttp2 support for proxy auth, somewhat elaborately done, sharing principles and code with http ""target"" auth
"
org.archive.modules.fetcher.FetchHTTPTestBase,testDefaults,Metodo Longo,27,1,6,0,[V],b6cc8604380adbe50253238c0bb748a12f444b93,EXTRACT_OPERATION,public testDefaults() : void,protected defaultTestURI() : CrawlURI,"refactor to get rid of redundancy
"
org.archive.modules.fetcher.FetchHTTPTestBase,testDefaults,Metodo Longo,27,1,6,0,[V],b6cc8604380adbe50253238c0bb748a12f444b93,EXTRACT_OPERATION,public testDefaults() : void,"protected runDefaultChecks(curi CrawlURI, exclusions Set<String>) : void","refactor to get rid of redundancy
"
org.archive.modules.extractor.Extractor,addOutlink,Muitos Parametros,10,2,8,4,"[A, V, X]",858523db9450311796ee8ec2f7e030e0347e99ce,EXTRACT_AND_MOVE_OPERATION,"protected addHeaderLink(curi CrawlURI, loc Header) : void","protected addOutlink(curi CrawlURI, uuri UURI, context LinkContext, hop Hop) : void","HER-2039: Initial work. Eliminated Link class and dealt with resultant
errors. Not tested any further than that."
org.archive.modules.extractor.Extractor,addOutlink,Muitos Parametros,10,2,8,4,"[A, V, X]",858523db9450311796ee8ec2f7e030e0347e99ce,EXTRACT_AND_MOVE_OPERATION,"protected extractLink(curi CrawlURI, wref Link) : void","protected addOutlink(curi CrawlURI, uuri UURI, context LinkContext, hop Hop) : void","HER-2039: Initial work. Eliminated Link class and dealt with resultant
errors. Not tested any further than that."
org.archive.modules.extractor.Extractor,addOutlink,Muitos Parametros,10,2,8,4,"[A, V, X]",858523db9450311796ee8ec2f7e030e0347e99ce,EXTRACT_AND_MOVE_OPERATION,protected innerExtract(curi CrawlURI) : boolean,"protected addOutlink(curi CrawlURI, uuri UURI, context LinkContext, hop Hop) : void","HER-2039: Initial work. Eliminated Link class and dealt with resultant
errors. Not tested any further than that."
org.archive.modules.credential.HttpAuthenticationCredential,populate,Muitos Parametros,15,2,9,3,[V],3f58893d1efaa311c1d7cdbb03cae72ba61dd5f7,MOVE_OPERATION,"public populate(curi CrawlURI, http HttpClient, method HttpMethod) : boolean","public populate(curi CrawlURI, http HttpClient, method HttpMethod, cred HttpAuthenticationCredential) : boolean","disassociate Credential type from commons-httpclient library by moving populate() method into utility class
"
org.archive.trough.TroughClient,writeUrlNoCache,Muitos Desvios,29,5,7,2,[V],af1a325319152fb9c794e64e6b3416ec6f0c9b2f,EXTRACT_OPERATION,"protected writeUrlNoCache(segmentId String, schemaId String) : String",protected segmentManagerUrl(subpath String) : String,"fix bugs around crawl finish

- make sure we ""promote"" segments (persist them to hdfs) after we're
  entirely finished writing to theme; in other words, when we reach the
  FINISH state, not while STOPPING
- shut down the promoter thread at crawl finish

plus a couple of tweaks and cleanups
"
org.archive.trough.TroughClient,write,Metodo Longo,23,5,8,4,[V],af1a325319152fb9c794e64e6b3416ec6f0c9b2f,EXTRACT_OPERATION,"protected writeUrlNoCache(segmentId String, schemaId String) : String",protected segmentManagerUrl(subpath String) : String,"fix bugs around crawl finish

- make sure we ""promote"" segments (persist them to hdfs) after we're
  entirely finished writing to theme; in other words, when we reach the
  FINISH state, not while STOPPING
- shut down the promoter thread at crawl finish

plus a couple of tweaks and cleanups
"
org.archive.modules.fetcher.FetchHTTP,setConditionalGetHeader,Muitos Desvios,17,5,7,5,[V],6e8d4efe3566ce0b92817298c79d17bbbbb3a591,MOVE_OPERATION,"protected setConditionalGetHeader(curi CrawlURI, request AbortableHttpRequestBase, conditional boolean, sourceHeader String, targetHeader String) : void","protected setConditionalGetHeader(conditional boolean, sourceHeader String, targetHeader String) : void","Refactor code building the request into new class FetchHTTPRequest; testHttpProxy() passes
"
org.archive.modules.AMQPPublishProcessor,getChannel,Muitos Desvios,16,5,5,0,[V],d130e3fc44a758f53beae14f35ffa337c2bafd1e,RENAME_METHOD,protected getChannel() : Channel,protected channel() : Channel,"call the extra info we send to umbra ""clientId"", kinda clarifies the purpose of it
"
org.archive.io.ReplayInputStream,read,Muitos Parametros,18,5,5,3,[V],1f315a7cc7c1fb8f51baba7d0ed01bc06eefb3a3,EXTRACT_OPERATION,public readFullyTo(os OutputStream) : void,"public readFullyTo(in InputStream, os OutputStream) : void","unit tests for FetchHTTP and FetchHTTP2
"
org.archive.modules.fetcher.FetchHTTP2,populateHttpAuthCredential,Muitos Parametros,10,1,10,4,"[A, V, X]",731d382ae075112e86d84d52b30d07d6c77015ff,RENAME_METHOD,"protected populateHttpAuthCredential(targetHost HttpHost, context HttpContext, cred HttpAuthenticationCredential, httpAuthChallenges Map<String,String>) : boolean","protected populateHttpCredential(host HttpHost, context HttpContext, authScheme AuthScheme, user String, password String) : void","fetchhttp2 support for proxy auth, somewhat elaborately done, sharing principles and code with http ""target"" auth
"
org.archive.modules.fetcher.FetchHTTP,setConditionalGetHeader,Muitos Desvios,17,5,7,5,[V],f3963d5f895d62b01a4171f5dead85fe4820b005,EXTRACT_AND_MOVE_OPERATION,"protected setConditionalGetHeader(curi CrawlURI, method HttpMethod, conditional boolean, sourceHeader String, targetHeader String) : void","public getFetchHistory() : HashMap<String,Object>[]","convenience method CrawlURI.getFetchHistory()
"
org.archive.modules.recrawl.wbm.WbmPersistLoadProcessorTest,testInnerProcessResultSingleShotWithMock,Alto Acoplamento Efferent,40,2,19,0,"[A, R, D, V, X]",f343ce2ae1124cd8563772836301932e221a20ee,RENAME_METHOD,public testInnerProcessResultSingleShotWithMock() : void,public _testInnerProcessResultSingleShotWithMock() : void,"suppress JUnit 4 dependency through hbase-client.
rewrite WbmPersistLoadProcessorTest for JUnit 3.
  (also disable a test that depends on production CDX server) "
org.archive.modules.fetcher.FetchHTTP,populateTargetCredentials,Alto Acoplamento Efferent,37,8,13,4,"[A, V, X]",6e8d4efe3566ce0b92817298c79d17bbbbb3a591,MOVE_OPERATION,"protected populateTargetCredentials(curi CrawlURI, request AbortableHttpRequestBase, targetHost HttpHost, context HttpClientContext) : boolean",protected populateTargetCredentials() : boolean,"Refactor code building the request into new class FetchHTTPRequest; testHttpProxy() passes
"
org.archive.modules.writer.WARCWriterProcessor,writeRevisitUriAgnosticDigest,Metodo Longo,28,2,9,6,[V],cab64eafd1681e212fb0e3ceeb7f2ccec5c5800e,RENAME_METHOD,"protected writeRevisitUriAgnosticDigest(w WARCWriter, timestamp String, mimetype String, baseid URI, curi CrawlURI, headers ANVLRecord) : URI","protected writeRevisit(w WARCWriter, timestamp String, mimetype String, baseid URI, curi CrawlURI, headers ANVLRecord, contentLength long) : URI",Simplified revisit writing. Uses revisit profile attached to CrawlURI.
org.archive.modules.forms.HTMLForm,asHttpClientDataWith,Muitos Desvios,15,6,7,2,[V],3b12a751e1693275e58277281a56cca4a4a66836,RENAME_METHOD,"public asHttpClientDataWith(username String, password String) : NameValuePair[]","public formData(username String, password String) : LinkedList<NameValue>","to make this branch only about multipart/form-data, undo the changes to handle more complicated forms with extra input fields; add unit test; store CrawlURI submit data in http-library agnostic way and remove httpcomponents-specific code from HTMLForm, refactor creation of post data accordingly
"
org.archive.modules.fetcher.FetchHTTP2,chooseAuthScheme,Muitos Desvios,24,7,10,2,[V],731d382ae075112e86d84d52b30d07d6c77015ff,RENAME_METHOD,"protected chooseAuthScheme(response HttpResponse, curi CrawlURI) : AuthScheme","protected extractChallenges(response HttpResponse, curi CrawlURI, authStrategy AuthenticationStrategy) : Map<String,String>","fetchhttp2 support for proxy auth, somewhat elaborately done, sharing principles and code with http ""target"" auth
"
org.archive.modules.credential.HtmlFormCredential,populate,Alto Acoplamento Efferent,36,8,13,3,"[A, D, V, X]",3f58893d1efaa311c1d7cdbb03cae72ba61dd5f7,MOVE_OPERATION,"public populate(curi CrawlURI, http HttpClient, method HttpMethod) : boolean","public populate(curi CrawlURI, http HttpClient, method HttpMethod, cred HtmlFormCredential) : boolean","disassociate Credential type from commons-httpclient library by moving populate() method into utility class
"
org.archive.modules.writer.ARCWriterProcessor,write,Alto Acoplamento Efferent,39,8,10,4,[V],f3963d5f895d62b01a4171f5dead85fe4820b005,EXTRACT_AND_MOVE_OPERATION,"protected write(curi CrawlURI, recordLength long, in InputStream, ip String) : ProcessResult","public getFetchHistory() : HashMap<String,Object>[]","convenience method CrawlURI.getFetchHistory()
"
org.archive.modules.fetcher.FetchHTTP,getAuthScheme,Metodo Longo,56,17,12,2,"[A, V, X]",daac7fb96ff9b9af501e6f35e1491ee303218a10,RENAME_METHOD,"protected getAuthScheme(response HttpResponse, curi CrawlURI) : AuthScheme","protected choosePreferredAuthScheme(response HttpResponse, curi CrawlURI) : AuthScheme","more work on http authentication (is it done now?) digest auth test passes
"
org.archive.modules.fetcher.FetchHTTP,setConditionalGetHeader,Muitos Parametros,17,5,7,5,"[A, D, V, X]",f3963d5f895d62b01a4171f5dead85fe4820b005,EXTRACT_AND_MOVE_OPERATION,"protected setConditionalGetHeader(curi CrawlURI, method HttpMethod, conditional boolean, sourceHeader String, targetHeader String) : void","public getFetchHistory() : HashMap<String,Object>[]","convenience method CrawlURI.getFetchHistory()
"
org.archive.modules.recrawl.wbm.WbmPersistLoadProcessor,innerProcessResult,Metodo Longo,52,11,18,1,"[A, V, X]",aa9208f5e6a41a2d842ed9bbde1f8bd2d63effb7,EXTRACT_OPERATION,protected innerProcessResult(curi CrawlURI) : ProcessResult,protected getCDX(qurl String) : InputStream,"updated WbmPersistLoadProcessor for cookie-based authentication.
allows turning gzip compression on/off.
main for quick test.

"
org.archive.modules.deciderules.DecideRuleSequence,innerDecide,Metodo Longo,25,6,6,1,[V],51a1cad300e121353b7fdb2e45120ba0d2b866fb,EXTRACT_OPERATION,public innerDecide(uri CrawlURI) : DecideResult,"protected decisionMade(uri CrawlURI, decisiveRule DecideRule, decisiveRuleNumber int, result DecideResult) : void","new class DecideRuleSequenceWithAMQPFeed publishes scoping decisions to amqp
"
org.archive.modules.fetcher.FetchHTTP,populateHttpCredential,Alto Acoplamento Efferent,13,3,9,5,[V],6e8d4efe3566ce0b92817298c79d17bbbbb3a591,MOVE_OPERATION,"protected populateHttpCredential(host HttpHost, context HttpClientContext, authScheme AuthScheme, user String, password String) : void","protected populateHttpCredential(host HttpHost, authScheme AuthScheme, user String, password String) : void","Refactor code building the request into new class FetchHTTPRequest; testHttpProxy() passes
"
org.archive.modules.fetcher.FetchHTTP2,populateCredentials,Metodo Longo,32,8,11,4,[V],731d382ae075112e86d84d52b30d07d6c77015ff,RENAME_METHOD,"protected populateCredentials(curi CrawlURI, request HttpRequestBase, targetHost HttpHost, context HttpContext) : boolean","protected populateTargetCredentials(curi CrawlURI, request HttpRequestBase, targetHost HttpHost, context HttpContext) : boolean","fetchhttp2 support for proxy auth, somewhat elaborately done, sharing principles and code with http ""target"" auth
"
org.archive.modules.fetcher.FetchHTTP2,populateCredentials,Alto Acoplamento Efferent,32,8,11,4,[V],731d382ae075112e86d84d52b30d07d6c77015ff,RENAME_METHOD,"protected populateCredentials(curi CrawlURI, request HttpRequestBase, targetHost HttpHost, context HttpContext) : boolean","protected populateTargetCredentials(curi CrawlURI, request HttpRequestBase, targetHost HttpHost, context HttpContext) : boolean","fetchhttp2 support for proxy auth, somewhat elaborately done, sharing principles and code with http ""target"" auth
"
org.archive.trough.TroughClient,run,Metodo Longo,26,6,6,0,[V],82406f40286e90cb35ac7a7a9e3bf8dcf997ab1d,EXTRACT_AND_MOVE_OPERATION,public run() : void,public promoteDirtySegments() : void,"promote dirty segments at crawl finish
"
org.archive.crawler.frontier.AMQPUrlReceiver,run,Muitos Desvios,45,10,7,0,"[A, V, X]",e4acb6c5129fcb2c7494bc206a82734c37383c1f,EXTRACT_OPERATION,public run() : void,public startConsumer() : void,"try very hard to start url consumer, and therefore bind the queue to the routing key, so that no messages are dropped, before crawling starts (should always work unless rabbitmq is down); some other tweaks for clarity and stability
"
org.archive.modules.fetcher.FetchHTTPRequest,populateTargetCredentials,Alto Acoplamento Efferent,37,8,9,0,[V],2a6a2aa6d4541b51cafc5cb863bf5915b515eec9,RENAME_METHOD,protected populateTargetCredentials() : boolean,protected populateTargetCredential() : boolean,"testHttpProxyAuth() passes
"
org.archive.modules.fetcher.FetchHTTP2,chooseAuthScheme,Alto Acoplamento Efferent,24,7,10,2,[V],731d382ae075112e86d84d52b30d07d6c77015ff,RENAME_METHOD,"protected chooseAuthScheme(response HttpResponse, curi CrawlURI) : AuthScheme","protected extractChallenges(response HttpResponse, curi CrawlURI, authStrategy AuthenticationStrategy) : Map<String,String>","fetchhttp2 support for proxy auth, somewhat elaborately done, sharing principles and code with http ""target"" auth
"
org.archive.modules.writer.WARCWriterProcessor,write,Muitos Desvios,42,8,9,2,[V],cab64eafd1681e212fb0e3ceeb7f2ccec5c5800e,RENAME_METHOD,"protected writeRevisitUriAgnosticDigest(w WARCWriter, timestamp String, mimetype String, baseid URI, curi CrawlURI, headers ANVLRecord) : URI","protected writeRevisit(w WARCWriter, timestamp String, mimetype String, baseid URI, curi CrawlURI, headers ANVLRecord, contentLength long) : URI",Simplified revisit writing. Uses revisit profile attached to CrawlURI.
org.archive.modules.writer.ARCWriterProcessor,write,Muitos Parametros,39,8,10,4,"[A, V, X]",f3963d5f895d62b01a4171f5dead85fe4820b005,EXTRACT_AND_MOVE_OPERATION,"protected write(curi CrawlURI, recordLength long, in InputStream, ip String) : ProcessResult","public getFetchHistory() : HashMap<String,Object>[]","convenience method CrawlURI.getFetchHistory()
"
org.archive.crawler.frontier.AMQPUrlReceiver,run,Metodo Longo,45,10,7,0,[V],e4acb6c5129fcb2c7494bc206a82734c37383c1f,EXTRACT_OPERATION,public run() : void,public startConsumer() : void,"try very hard to start url consumer, and therefore bind the queue to the routing key, so that no messages are dropped, before crawling starts (should always work unless rabbitmq is down); some other tweaks for clarity and stability
"
