Commmit-id,Refactring-name,Refactoring-Type,Code Element Left,Code Element Right,Class Before,Class After
1d14c5964d0a37aeb70da5519518a51b32086bb3,Rename Variable,RENAME_VARIABLE,complexObs : Obs,complexObs1 : Obs,[org.openmrs.obs.TextHandlerTest],[org.openmrs.obs.TextHandlerTest]
1d14c5964d0a37aeb70da5519518a51b32086bb3,Move Attribute,MOVE_ATTRIBUTE,private FILENAME : String,private FILENAME : String,[org.openmrs.obs.BinaryDataHandlerTest],[org.openmrs.obs.AbstractHandlerTest]
1d14c5964d0a37aeb70da5519518a51b32086bb3,Move Attribute,MOVE_ATTRIBUTE,private FILENAME : String,private FILENAME : String,[org.openmrs.obs.BinaryStreamHandlerTest],[org.openmrs.obs.AbstractHandlerTest]
1d14c5964d0a37aeb70da5519518a51b32086bb3,Move Attribute,MOVE_ATTRIBUTE,private FILENAME : String,private FILENAME : String,[org.openmrs.obs.ImageHandlerTest],[org.openmrs.obs.AbstractHandlerTest]
1d14c5964d0a37aeb70da5519518a51b32086bb3,Move Attribute,MOVE_ATTRIBUTE,private FILENAME : String,private FILENAME : String,[org.openmrs.obs.TextHandlerTest],[org.openmrs.obs.AbstractHandlerTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Class,MOVE_CLASS,org.openmrs.module.ModuleFileParserTest.ModuleConfigXmlBuilder,org.openmrs.module.ModuleFileParserUnitTest.ModuleConfigXmlBuilder,[org.openmrs.module.ModuleFileParserTest.ModuleConfigXmlBuilder],[org.openmrs.module.ModuleFileParserUnitTest.ModuleConfigXmlBuilder]
57d54fb44604e285f360ca315389beb821edd1c6,Move Class,MOVE_CLASS,org.openmrs.module.ModuleFileParserTest.AccessibleExtension,org.openmrs.module.ModuleFileParserUnitTest.AccessibleExtension,[org.openmrs.module.ModuleFileParserTest.AccessibleExtension],[org.openmrs.module.ModuleFileParserUnitTest.AccessibleExtension]
57d54fb44604e285f360ca315389beb821edd1c6,Extract Method,EXTRACT_OPERATION,public ModuleFileParser(moduleFile File),private validateFileIsNotNull(moduleFile File) : void,[org.openmrs.module.ModuleFileParser],[org.openmrs.module.ModuleFileParser]
57d54fb44604e285f360ca315389beb821edd1c6,Extract Method,EXTRACT_OPERATION,public ModuleFileParser(moduleFile File),private validateFileHasModuleFileExtension(moduleFile File) : void,[org.openmrs.module.ModuleFileParser],[org.openmrs.module.ModuleFileParser]
57d54fb44604e285f360ca315389beb821edd1c6,Inline Method,INLINE_OPERATION,private getString(config Document) : String,private getByteArray(config Document) : byte[],[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserTest]
57d54fb44604e285f360ca315389beb821edd1c6,Rename Variable,RENAME_VARIABLE,config : Document,configXml : Document,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserTest]
57d54fb44604e285f360ca315389beb821edd1c6,Extract Class,EXTRACT_CLASS,org.openmrs.module.ModuleFileParserTest,org.openmrs.module.ModuleFileParserUnitTest,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public after() : void,public after() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldFailIfModuleFileCannotBeFound() : void,public parse_shouldFailIfModuleFileCannotBeFound() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldFailIfModuleHasNoConfigXmlInRoot() : void,public parse_shouldFailIfModuleHasNoConfigXmlInRoot() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldFailIfModuleHasConfigXmlInRootWhichCannotBeParsed() : void,public parse_shouldFailIfModuleHasConfigXmlInRootWhichCannotBeParsed() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldFailIfModuleHasConfigXmlInRootWhichCannotBeParsedBecauseOfInvalidXml() : void,public parse_shouldFailIfModuleHasConfigXmlInRootWhichCannotBeParsedBecauseOfInvalidXml() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldFailIfModuleHasConfigWithNoModuleName() : void,public parse_shouldFailIfModuleHasConfigWithNoModuleName() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldFailIfModuleHasConfigWithEmptyModuleName() : void,public parse_shouldFailIfModuleHasConfigWithEmptyModuleName() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldFailIfModuleHasConfigWithNoModuleId() : void,public parse_shouldFailIfModuleHasConfigWithNoModuleId() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldFailIfModuleHasConfigWithEmptyModuleId() : void,public parse_shouldFailIfModuleHasConfigWithEmptyModuleId() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldFailIfModuleHasConfigWithNoPackageName() : void,public parse_shouldFailIfModuleHasConfigWithNoPackageName() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldFailIfModuleHasConfigWithEmptyPackageName() : void,public parse_shouldFailIfModuleHasConfigWithEmptyPackageName() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldParseValidXmlConfig() : void,public parse_shouldParseValidXmlConfig() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldParseValidXmlAndIgnoreExternalEntitiesLikeDtd() : void,public parse_shouldParseValidXmlAndIgnoreExternalEntitiesLikeDtd() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldParseValidXmlConfigAndEmptyRequireModules() : void,public parse_shouldParseValidXmlConfigAndEmptyRequireModules() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldParseRequireModulesContainingMultipleChildren() : void,public parse_shouldParseRequireModulesContainingMultipleChildren() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldParseRequireModulesContainingModuleWithoutVersionAttribute() : void,public parse_shouldParseRequireModulesContainingModuleWithoutVersionAttribute() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldParseRequireModulesContainingModuleWithEmptyVersionAttribute() : void,public parse_shouldParseRequireModulesContainingModuleWithEmptyVersionAttribute() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldParseRequireModulesContainingDuplicatesAndKeepOnlyTheLastOneRegardlessOfVersions() : void,public parse_shouldParseRequireModulesContainingDuplicatesAndKeepOnlyTheLastOneRegardlessOfVersions() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldParseRequireModulesByTakingTheFirstRequireModulesIfMultipleExist() : void,public parse_shouldParseRequireModulesByTakingTheFirstRequireModulesIfMultipleExist() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldParseAwareOfModulesWithoutChildren() : void,public parse_shouldParseAwareOfModulesWithoutChildren() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldParseAwareOfModulesOnlyContainingText() : void,public parse_shouldParseAwareOfModulesOnlyContainingText() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldParseAwareOfModulesContainingDuplicatesAndKeepOnlyOneModule() : void,public parse_shouldParseAwareOfModulesContainingDuplicatesAndKeepOnlyOneModule() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldParseAwareOfModulesContainingMultipleChildren() : void,public parse_shouldParseAwareOfModulesContainingMultipleChildren() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldParseExtensions() : void,public parse_shouldParseExtensions() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldIgnoreExtensionWithExtensionIdSeparatorInPoint() : void,public parse_shouldIgnoreExtensionWithExtensionIdSeparatorInPoint() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldIgnoreExtensionWithoutPointAndClass() : void,public parse_shouldIgnoreExtensionWithoutPointAndClass() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldIgnoreExtensionOnlyContainingText() : void,public parse_shouldIgnoreExtensionOnlyContainingText() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldIgnoreExtensionWithoutClass() : void,public parse_shouldIgnoreExtensionWithoutClass() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldIgnoreExtensionWithoutPoint() : void,public parse_shouldIgnoreExtensionWithoutPoint() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldParsePrivileges() : void,public parse_shouldParsePrivileges() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldParsePrivilegeContainingElementsOtherThanNameAndDescription() : void,public parse_shouldParsePrivilegeContainingElementsOtherThanNameAndDescription() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldIgnorePrivilegeWithoutChildren() : void,public parse_shouldIgnorePrivilegeWithoutChildren() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldIgnorePrivilegeOnlyContainingText() : void,public parse_shouldIgnorePrivilegeOnlyContainingText() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldIgnorePrivilegeWithoutDescription() : void,public parse_shouldIgnorePrivilegeWithoutDescription() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldIgnorePrivilegeWithoutName() : void,public parse_shouldIgnorePrivilegeWithoutName() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldParseGlobalProperty() : void,public parse_shouldParseGlobalProperty() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldParseGlobalPropertyAndTrimWhitespacesFromDescription() : void,public parse_shouldParseGlobalPropertyAndTrimWhitespacesFromDescription() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldParseGlobalPropertyWithoutDescriptionElement() : void,public parse_shouldParseGlobalPropertyWithoutDescriptionElement() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldParseGlobalPropertyContainingElementsNotIncludedInGlobalProperty() : void,public parse_shouldParseGlobalPropertyContainingElementsNotIncludedInGlobalProperty() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldIgnoreGlobalPropertyWithoutChildren() : void,public parse_shouldIgnoreGlobalPropertyWithoutChildren() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldIgnoreGlobalPropertyOnlyContainingText() : void,public parse_shouldIgnoreGlobalPropertyOnlyContainingText() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldIgnoreGlobalPropertyWithoutPropertyElement() : void,public parse_shouldIgnoreGlobalPropertyWithoutPropertyElement() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldIgnoreGlobalPropertyWithEmptyProperty() : void,public parse_shouldIgnoreGlobalPropertyWithEmptyProperty() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldIgnoreGlobalPropertyWithDatatypeClassThatIsNotSubclassingCustomDatatype() : void,public parse_shouldIgnoreGlobalPropertyWithDatatypeClassThatIsNotSubclassingCustomDatatype() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldIgnoreGlobalPropertyWithDatatypeClassThatIsNotFound() : void,public parse_shouldIgnoreGlobalPropertyWithDatatypeClassThatIsNotFound() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldParseMappingFiles() : void,public parse_shouldParseMappingFiles() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldIgnoreMappingFilesOnlyContainingWhitespaces() : void,public parse_shouldIgnoreMappingFilesOnlyContainingWhitespaces() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldParsePackagesWithMappedClasses() : void,public parse_shouldParsePackagesWithMappedClasses() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldIgnorePackagesWithMappedClassesOnlyContainingWhitespaces() : void,public parse_shouldIgnorePackagesWithMappedClassesOnlyContainingWhitespaces() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldParseMandatoryAtSpecificConfigVersion() : void,public parse_shouldParseMandatoryAtSpecificConfigVersion() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldParseMandatoryAfterSpecificConfigVersion() : void,public parse_shouldParseMandatoryAfterSpecificConfigVersion() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldParseMandatoryAndSetToFalse() : void,public parse_shouldParseMandatoryAndSetToFalse() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldIgnoreEmptyMandatory() : void,public parse_shouldIgnoreEmptyMandatory() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldIgnoreMandatoryBeforeSpecificConfigVersion() : void,public parse_shouldIgnoreMandatoryBeforeSpecificConfigVersion() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldParseConditionalResources() : void,public parse_shouldParseConditionalResources() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldParseConditionalResourcesWithWhitespace() : void,public parse_shouldParseConditionalResourcesWithWhitespace() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldParseConditionalResourcesEvenIfVersionIsMissing() : void,public parse_shouldParseConditionalResourcesEvenIfVersionIsMissing() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldParseConditionalResourcesEvenIfPathIsMissing() : void,public parse_shouldParseConditionalResourcesEvenIfPathIsMissing() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
57d54fb44604e285f360ca315389beb821edd1c6,Move Method,MOVE_OPERATION,public parse_shouldParseConditionalResourcesEvenIfPathAndVersionAreMissing() : void,public parse_shouldParseConditionalResourcesEvenIfPathAndVersionAreMissing() : void,[org.openmrs.module.ModuleFileParserTest],[org.openmrs.module.ModuleFileParserUnitTest]
