Class,Method,Smell,LOC,CC,EC,NOP,Tecnicas,Commit,Refactoring,Left Side,Right Side,Full Message
null,null,null,3,1,3,2,null,d65825b685453515f55e30504e9cd92ebaa3f759,INLINE_OPERATION,"public saveUser(user User, password String) : User","public createUser(user User, password String) : User",Removing deprecated methods - TRUNK-4772
org.openmrs.web.taglib.ObsTableWidget,getId,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
null,null,null,3,1,1,0,null,2da55993f40c43555f00ca4660242241bf285bc6,EXTRACT_AND_MOVE_OPERATION,public isPreferred() : Boolean,public getPreferred() : Boolean,"TRUNK-2205: deprecated isXyz() getter methods having correspoding getXyz()

changed deprecated methods to call expected methods
"
null,null,null,3,1,1,0,null,fc46fc5093096544086800527b7bb7aa635c6285,EXTRACT_AND_MOVE_OPERATION,public isPreferred() : Boolean,public getPreferred() : Boolean,"Merge pull request #1676 from ivange94/TRUNK-2205

TRUNK-2205: Jackson JSON cannot handle BaseOpenmrsObject"
org.openmrs.api.impl.ProgramWorkflowServiceImpl,voidWorkflow,null,8,2,5,2,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.reporting.export.ConceptColumn,setModifierNum,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.controller.report.ReportFormController,initBinder,null,4,1,4,2,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.taglib.GlobalPropertyTag,setDefaultValue,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.notification.impl.AlertServiceImpl,getAlerts,null,4,1,3,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.scheduler.Schedule,getStartTime,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.Person,getAge,null,12,3,4,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.order.DrugSuggestion,getInstructions,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.notification.AlertRecipient,setRecipient,null,4,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.api.context.Context,getPasswordAuthentication,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.ConceptSet,getConcept,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.hl7.HL7Segment,getField,null,4,3,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.reporting.Report,setName,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.reporting.CompoundPatientFilter,setFilters,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.taglib.ContextPathTag,doStartTag,null,9,2,3,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.controller.patient.ShortPatientModel,getTribe,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.taglib.FormatDateTag,getFormat,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.PatientIdentifier,setIdentifierType,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.PatientState,setVoided,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.FormField,getCreator,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.notification.impl.AlertServiceImpl,createAlert,null,8,3,4,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.reporting.DrugOrderFilter,getSinceDate,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.Drug,getCreator,null,3,1,2,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.hl7.handler.ORUR01Handler,getPatient,null,7,2,5,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.PersonAddress,getCreator,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.OrderType,setName,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.Concept,removeName,null,3,2,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.Role,hasPrivilege,null,7,4,4,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.reporting.PatientSet,contains,null,3,1,3,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.FieldType,setDescription,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.PatientState,getStartDate,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.api.impl.AdministrationServiceImpl,updateReportObject,null,4,2,3,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.Cohort,setDescription,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.Encounter,setVoided,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.api.impl.AdministrationServiceImpl,updateRole,null,6,2,3,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.api.db.hibernate.HibernateAdministrationDAO,updatePatientIdentifierType,null,4,2,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.notification.Template,setRecipients,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.ProgramWorkflowState,setVoided,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.OptionsForm,getVerbose,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.api.context.Context,getPersonService,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.hl7.HL7Message,getVersion,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.layout.LayoutTemplate,setElementDefaults,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.Program,getDateVoided,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.reporting.ObsPatientFilter,setUntilMonthsAgo,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.reporting.ObsPatientFilter,getUntilMonthsAgo,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.PersonAttribute,getAttributeType,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.dwr.ObsListItem,setObsDate,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.PatientProgram,getVoidedBy,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.api.context.UserContext,addProxyPrivilege,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.PatientIdentifierType,setDescription,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.Encounter,getVoided,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.api.impl.ProgramWorkflowServiceImpl,getProgramWorkflowDAO,null,4,2,3,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.api.db.hibernate.HibernateFormDAO,deleteForm,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.taglib.UserPropertyTag,setVar,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.dwr.RelationshipListItem,setbIsToA,null,3,1,1,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.util.OpenmrsConstants,GENDER,null,6,1,2,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.controller.patient.TribeFormController,formBackingObject,null,10,4,7,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.api.impl.FormServiceImpl,createForm,null,5,2,3,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.util.OpenmrsUtil,delimitedStringToIntegerList,null,10,3,5,2,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.logic.Aggregation,exist,null,4,2,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.Drug,getDoseStrength,null,3,1,2,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.taglib.FormatDateTag,setFormat,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.module.Extension,setParameterMap,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.controller.user.PrivilegeValidator,supports,null,3,1,3,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.Concept,setAnswers,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.Field,setForms,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.arden.MLMObjectElement,getConcept,null,19,3,2,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.dwr.DrugOrderListItem,getDiscontinued,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.arden.MLMObjectElement,getCompOp,null,10,2,3,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.PersonAddress,getCountyDistrict,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.module.web.extension.PatientDashboardTabExt,getOverrideContent,null,3,1,1,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.controller.order.OrderByUserListController,initBinder,null,3,1,3,2,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.arden.MLMObject,getClassName,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.reporting.DrugOrderStopFilter,getDiscontinued,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
null,null,null,6,3,4,2,null,d65825b685453515f55e30504e9cd92ebaa3f759,INLINE_OPERATION,"public getObservationsValues(patients Cohort, c Concept, attributes List<String>) : Map<Integer,List<List<Object>>>","public getObservationsValues(patients Cohort, c Concept) : Map<Integer,List<List<Object>>>",Removing deprecated methods - TRUNK-4772
null,null,null,6,3,4,2,null,633f1731bdb2a6e8f921f46ffa4356d9512738d6,INLINE_OPERATION,"public getObservationsValues(patients Cohort, c Concept, attributes List<String>) : Map<Integer,List<List<Object>>>","public getObservationsValues(patients Cohort, c Concept) : Map<Integer,List<List<Object>>>","Merge pull request #1600 from dkayiwa/TRUNK-4772-a

Removing deprecated methods - TRUNK-4772"
org.openmrs.PersonAddress,setCountyDistrict,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.dwr.UserListItem,getUserId,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.PersonAttribute,setPerson,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.OptionsForm,getSecretAnswerConfirm,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.scheduler.db.hibernate.HibernateSchedulerDAO,getTask,null,8,2,5,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.module.Module,setFile,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.dwr.UserListItem,setSystemId,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.Field,setCreator,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.module.ModuleFactory,isModuleStarted,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.reporting.TextObsPatientFilterValidator,supports,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.notification.db.hibernate.HibernateAlertDAO,getAlert,null,3,1,3,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.Program,getDateCreated,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.reporting.ReportObjectWrapper,setDateChanged,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.controller.form.FieldFormController,initBinder,null,4,1,4,2,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.api.AdministrationServiceTest,testOrderType,null,21,3,4,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.api.db.hibernate.HibernateContextDAO,setSessionFactory,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.dwr.ConceptListItem,getDescription,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.module.web.extension.LinkExt,getUrl,null,0,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.api.impl.PatientSetServiceImpl,removeFromMyPatientSet,null,3,1,1,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.api.db.hibernate.HibernateNoteDAO,getNotes,null,6,1,4,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.controller.analysis.OnTheFlyAnalysisController,isLabel,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.Encounter,getEncounterId,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.util.OpenmrsClassLoader,saveState,null,8,2,5,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.api.impl.AdministrationServiceImpl,createPatientIdentifierType,null,4,2,3,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.dwr.FieldListItem,getNumForms,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.PersonAddress,getVoidReason,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.FormField,setMaxOccurs,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.api.db.hibernate.HibernateCohortDAO,getCohorts,null,3,1,2,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.taglib.ObsTableWidget,setOrientation,null,4,3,1,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.api.db.hibernate.HibernateConceptDAO,findMatchingConceptProposals,null,6,1,5,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.util.OpenmrsUtil,getCheckDigit,null,20,4,6,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.dwr.DrugOrderListItem,setDrugId,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.controller.concept.ConceptDatatypeValidator,supports,null,3,1,3,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.arden.ArdenClause,min,null,4,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.dwr.PatientStateItem,setStartDate,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.api.context.ServiceContext,setLogicService,null,3,1,1,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.ArdenServiceTest,testClass,null,10,2,3,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.arden.MLMEvaluateElement,iterator,null,4,1,3,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.reporting.PersonAttributeFilter,setValue,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.api.impl.PatientSetServiceImpl,getAllPatients,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.dwr.ConceptListItem,getLowCritical,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.taglib.ListPickerTag,setName,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.servlet.AbstractGraphServlet,doPost,null,3,1,2,2,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.api.impl.CohortServiceImpl,createCohort,null,6,4,4,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.notification.Alert,getChangedBy,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.arden.ArdenBaseLexer,mACTION_OP,null,13,4,4,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.propertyeditor.UserEditor,setAsText,null,15,3,8,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.reporting.PatientCharacteristicFilter,getMaxBirthdate,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.Patient,addIdentifier,null,5,4,3,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.reporting.ReportObjectFactory,setModules,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.api.db.hibernate.HibernateFormDAO,deleteFormField,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.reporting.AbstractReportObject,setName,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.hl7.db.hibernate.HibernateHL7DAO,getHL7InErrors,null,3,1,2,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.api.db.hibernate.HibernatePersonDAO,createPersonAttributeType,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.taglib.DisplayChartTag,doEndTag,null,9,3,3,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.RelationshipType,getDescription,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.cohort.CohortHistoryCompositionFilter,getName,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.logic.Aggregation,maximum,null,4,2,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.logic.Aggregation,average,null,4,2,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.dwr.PersonListItem,getMiddleName,null,4,2,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.ConceptDatatype,getConceptDatatypeId,null,3,1,2,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.Relationship,setCreator,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.Drug,getVoidReason,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.ProgramWorkflowState,getVoided,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.reporting.DataTable,addRow,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.ConceptProposal,setObs,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.dwr.ConceptListItem,setLowAbsolute,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.dwr.PersonListItem,setMiddleName,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.arden.ArdenClause,max,null,4,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.Order,setPatient,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.api.db.hibernate.HibernateUserDAO,updateUser,null,13,4,4,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.hl7.HL7Message,getDateTime,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.reporting.PatientCharacteristicFilter,filterInverse,null,4,1,3,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.controller.person.RelationshipTypeListController,formBackingObject,null,8,2,6,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.Location,setCountry,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.ConceptDatatype,hashCode,null,4,2,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.Obs,isComplexObs,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.arden.ArdenBaseLexer,mDOTDOT,null,13,4,4,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.controller.order.OrderTypeFormController,initBinder,null,4,1,4,2,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.Obs,getDateCreated,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.dwr.PatientProgramItem,setPatientProgramId,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.FormField,setDateChanged,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.PersonAddress,setVoidReason,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.dwr.FormFieldListItem,getField,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.Concept,setNames,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.dwr.ObsListItem,getEncounterName,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.notification.impl.NoteServiceImpl,createNote,null,4,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.scheduler.tasks.GenerateDataExportTask,authenticate,null,9,2,4,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.reporting.ReportObjectWrapper,getCreator,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.Obs,getDateVoided,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.reporting.NumericObsPatientFilter,getTimeModifier,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.dwr.DWRCohortBuilderService,saveSearchHistory,null,7,2,4,2,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.module.ModuleClassLoader,expandIfNecessary,null,5,3,3,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.Obs,setComment,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.api.db.hibernate.HibernateContextDAO,closeDatabaseConnection,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.PatientState,getVoided,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.FormField,getParent,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.GlobalProperty,setProperty,null,3,1,2,1,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.web.dwr.DWROrderService,getDrugOrdersByPatientId,null,13,4,8,2,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
org.openmrs.reporting.ObsPatientFilter,getUntilDaysAgo,null,3,1,1,0,null,e059dac046f9d75d55e24d585acce10010602d5f,,,,
