DesignRole,Classe,NOM,DIT,CBO,LCom,NOC,NOM,RFC,WMC,File,Type,IsArchitecturalRole,LOC
TEST,org.phenotips.data.permissions.internal.DefaultPatientAccessHelperTest,34,1,25,0,0,34,64,34,D:\Projetos\_Web\phenotips\components\patient-access-rules\api\src\test\java\org\phenotips\data\permissions\internal\DefaultPatientAccessHelperTest.java,class,false,410
ENTITY,org.phenotips.data.securestorage.PatientPushedToInfo,12,1,4,44,0,12,4,12,D:\Projetos\_Web\phenotips\components\patient-data-sharing\secure-storage\src\main\java\org\phenotips\data\securestorage\PatientPushedToInfo.java,class,true,48
ENTITY,org.phenotips.data.internal.AbstractPhenoTipsOntologyProperty,7,1,5,7,3,7,17,24,D:\Projetos\_Web\phenotips\components\patient-data\impl\src\main\java\org\phenotips\data\internal\AbstractPhenoTipsOntologyProperty.java,class,false,60
VIEW,org.phenotips.groups.internal.listeners.GroupSetupEventListener,5,1,17,10,0,5,19,10,D:\Projetos\_Web\phenotips\components\users\api\src\main\java\org\phenotips\groups\internal\listeners\GroupSetupEventListener.java,class,false,45
[SET],org.phenotips.ontology.internal.solr.LazySolrTermSet,15,1,3,67,0,15,18,27,D:\Projetos\_Web\phenotips\components\ontology-access\api\src\main\java\org\phenotips\ontology\internal\solr\LazySolrTermSet.java,class,false,74
TEST,org.phenotips.data.events.internal.PatientChangingEventSourceTest,5,1,16,0,0,5,30,5,D:\Projetos\_Web\phenotips\components\patient-data\impl\src\test\java\org\phenotips\data\events\internal\PatientChangingEventSourceTest.java,class,false,56
[GROUPMANAGER],org.phenotips.groups.internal.DefaultGroupManager,3,1,17,1,0,3,23,16,D:\Projetos\_Web\phenotips\components\users\api\src\main\java\org\phenotips\groups\internal\DefaultGroupManager.java,class,false,57
ABSTRACTUSER,org.xwiki.users.internal.InvalidUser,6,2,5,15,0,6,1,6,D:\Projetos\_Web\phenotips\components\xwiki-platform-users\xwiki-platform-users-api\src\main\java\org\xwiki\users\internal\InvalidUser.java,class,false,19
TEST,org.phenotips.configuration.internal.configured.ConfiguredRecordSectionTest,5,1,8,10,0,5,24,5,D:\Projetos\_Web\phenotips\components\application-configuration\api\src\test\java\org\phenotips\configuration\internal\configured\ConfiguredRecordSectionTest.java,class,false,262
ABSTRACTVISIBILITY,org.phenotips.data.permissions.internal.visibility.MockVisibility,3,2,2,0,0,3,0,3,D:\Projetos\_Web\phenotips\components\patient-access-rules\api\src\test\java\org\phenotips\data\permissions\internal\visibility\MockVisibility.java,class,false,13
ABSTRACTPHENOTIPSONTOLOGYPROPERTY,org.phenotips.data.internal.PhenoTipsFeatureMetadatum,4,2,7,4,0,4,9,8,D:\Projetos\_Web\phenotips\components\patient-data\impl\src\main\java\org\phenotips\data\internal\PhenoTipsFeatureMetadatum.java,class,false,22
ABSTRACTACCESSLEVEL,org.phenotips.data.permissions.internal.access.MockAccessLevel,2,2,1,0,0,2,0,2,D:\Projetos\_Web\phenotips\components\patient-access-rules\api\src\test\java\org\phenotips\data\permissions\internal\access\MockAccessLevel.java,class,false,8
TEST,org.phenotips.measurements.MeasurementsScriptServiceTest,10,1,9,0,0,10,22,10,D:\Projetos\_Web\phenotips\components\patient-measurements\api\src\test\java\org\phenotips\measurements\MeasurementsScriptServiceTest.java,class,false,105
[MAPOPERATOR],org.phenotips.obo2solr.maps.AbstractMapOperator,2,1,6,1,4,2,5,5,D:\Projetos\_Web\phenotips\components\obo2solr\src\main\java\org\phenotips\obo2solr\maps\AbstractMapOperator.java,class,false,11
TEST,org.phenotips.configuration.internal.global.GlobalRecordConfigurationTest,13,1,18,78,0,13,40,13,D:\Projetos\_Web\phenotips\components\application-configuration\api\src\test\java\org\phenotips\configuration\internal\global\GlobalRecordConfigurationTest.java,class,false,502
CONTROLLER,org.phenotips.data.internal.controller.PrenatalPhenotypeController,6,2,5,15,0,6,1,6,D:\Projetos\_Web\phenotips\components\patient-data\impl\src\main\java\org\phenotips\data\internal\controller\PrenatalPhenotypeController.java,class,false,21
ABSTRACTPHENOTIPSONTOLOGYPROPERTY,org.phenotips.data.internal.PhenoTipsDisorder,3,2,4,1,0,3,9,6,D:\Projetos\_Web\phenotips\components\patient-data\impl\src\main\java\org\phenotips\data\internal\PhenoTipsDisorder.java,class,false,15
TEST,org.phenotips.data.events.internal.PatientDeletingEventSourceTest,5,1,16,0,0,5,31,5,D:\Projetos\_Web\phenotips\components\patient-data\impl\src\test\java\org\phenotips\data\events\internal\PatientDeletingEventSourceTest.java,class,false,62
ABSTRACTPATIENTEVENT,org.phenotips.data.events.PatientChangingEvent,2,3,3,1,0,2,0,2,D:\Projetos\_Web\phenotips\components\patient-data\api\src\main\java\org\phenotips\data\events\PatientChangingEvent.java,class,false,6
SERVICE,org.phenotips.data.push.script.PushPatientScriptService,12,1,14,0,0,12,12,12,D:\Projetos\_Web\phenotips\components\patient-data-sharing\push-api\src\main\java\org\phenotips\data\push\script\PushPatientScriptService.java,class,false,37
[PATIENTSCORER| INITIALIZABLE],org.phenotips.data.internal.OmimInformationContentPatientScorer,7,1,14,17,0,7,23,14,D:\Projetos\_Web\phenotips\components\specificity-meter\api\src\main\java\org\phenotips\data\internal\OmimInformationContentPatientScorer.java,class,false,47
[DATAREADER],org.phenotips.storage.migrators.internal.HibernateDeletedAttachmentsReader,14,1,21,7,0,14,29,24,D:\Projetos\_Web\phenotips\components\storage-migrators\attachments\db\src\main\java\org\phenotips\storage\migrators\internal\HibernateDeletedAttachmentsReader.java,class,false,120
[PUSHSERVERINFO],org.phenotips.data.push.internal.DefaultPushServerInfo,5,1,1,4,0,5,3,5,D:\Projetos\_Web\phenotips\components\patient-data-sharing\push-api\src\main\java\org\phenotips\data\push\internal\DefaultPushServerInfo.java,class,false,20
[PUSHPATIENTDATA],org.phenotips.data.push.internal.DefaultPushPatientData,8,1,25,8,0,8,39,42,D:\Projetos\_Web\phenotips\components\patient-data-sharing\push-api\src\main\java\org\phenotips\data\push\internal\DefaultPushPatientData.java,class,false,159
DEFAULTPERSISTENTLOGINMANAGER,com.xpn.xwiki.user.impl.xwiki.MyPersistentLoginManager,25,2,9,228,0,25,82,123,D:\Projetos\_Web\phenotips\components\base-war\src\main\java\com\xpn\xwiki\user\impl\xwiki\MyPersistentLoginManager.java,class,false,336
[SOLRCORECONTAINERHANDLER| INITIALIZABLE| DISPOSABLE],org.phenotips.ontology.internal.solr.DefaultSolrCoreContainerHandler,3,1,7,0,0,3,5,3,D:\Projetos\_Web\phenotips\components\ontology-access\api\src\main\java\org\phenotips\ontology\internal\solr\DefaultSolrCoreContainerHandler.java,class,false,13
[MAPOPERATOR],org.phenotips.hpoa.utils.maps.AbstractMapOperator,2,1,6,1,4,2,5,5,D:\Projetos\_Web\phenotips\components\phenotype-mapping-service\src\main\java\org\phenotips\hpoa\utils\maps\AbstractMapOperator.java,class,false,11
SERVICE,org.phenotips.ncbieutils.NCBIEUtilsAccessService,1,1,6,1,0,1,0,2,D:\Projetos\_Web\phenotips\components\ncbieutils-services\api\src\main\java\org\phenotips\ncbieutils\NCBIEUtilsAccessService.java,class,false,8
ABSTRACTMEASUREMENTHANDLER,org.phenotips.measurements.internal.BMIMeasurementHandler,4,2,4,6,0,4,1,6,D:\Projetos\_Web\phenotips\components\patient-measurements\api\src\main\java\org\phenotips\measurements\internal\BMIMeasurementHandler.java,class,false,15
CONTROLLER,org.phenotips.data.internal.controller.AbstractComplexController,14,1,19,91,5,14,33,45,D:\Projetos\_Web\phenotips\components\patient-data\impl\src\main\java\org\phenotips\data\internal\controller\AbstractComplexController.java,class,false,114
ABSTRACTNODE,org.phenotips.hpoa.utils.graph.Node,10,2,2,0,0,10,5,10,D:\Projetos\_Web\phenotips\components\phenotype-mapping-service\src\main\java\org\phenotips\hpoa\utils\graph\Node.java,class,false,31
[CORENODE],org.phenotips.hpoa.utils.graph.AbstractNode,7,1,2,0,2,7,3,20,D:\Projetos\_Web\phenotips\components\phenotype-mapping-service\src\main\java\org\phenotips\hpoa\utils\graph\AbstractNode.java,class,false,45
TEST,org.phenotips.data.internal.DefaultPatientSpecificityServiceTest,5,1,10,0,0,5,12,5,D:\Projetos\_Web\phenotips\components\specificity-meter\api\src\test\java\org\phenotips\data\internal\DefaultPatientSpecificityServiceTest.java,class,false,32
ABSTRACTHIBERNATEDATAMIGRATION,org.phenotips.data.internal.R50290PhenoTips477DataMigration,5,2,23,6,0,5,25,16,D:\Projetos\_Web\phenotips\components\patient-data\migrations\src\main\java\org\phenotips\data\internal\R50290PhenoTips477DataMigration.java,class,false,72
ABSTRACTMAPOPERATOR,org.phenotips.hpoa.utils.maps.SubtractMapOperator,1,2,3,0,0,1,0,2,D:\Projetos\_Web\phenotips\components\phenotype-mapping-service\src\main\java\org\phenotips\hpoa\utils\maps\SubtractMapOperator.java,class,false,8
CONTROLLER,org.phenotips.data.internal.controller.FamilyHistoryController,5,2,4,10,0,5,1,5,D:\Projetos\_Web\phenotips\components\patient-data\impl\src\main\java\org\phenotips\data\internal\controller\FamilyHistoryController.java,class,false,18
ABSTRACTHIBERNATEDATAMIGRATION,org.phenotips.measurements.internal.R45390PhenoTips433DataMigration,4,2,22,6,0,4,26,9,D:\Projetos\_Web\phenotips\components\patient-measurements\migrations\src\main\java\org\phenotips\measurements\internal\R45390PhenoTips433DataMigration.java,class,false,49
[DATATYPEMIGRATOR],org.phenotips.storage.migrators.internal.AbstractDataTypeMigrator,5,1,11,8,2,5,23,17,D:\Projetos\_Web\phenotips\components\storage-migrators\api\src\main\java\org\phenotips\storage\migrators\internal\AbstractDataTypeMigrator.java,class,false,53
TEST,org.phenotips.data.permissions.internal.access.ManageAccessLevelTest,9,1,14,0,0,9,27,11,D:\Projetos\_Web\phenotips\components\patient-access-rules\api\src\test\java\org\phenotips\data\permissions\internal\access\ManageAccessLevelTest.java,class,false,71
TEST,org.phenotips.ontology.internal.solr.SolrQueryUtilsTest,9,1,4,36,0,9,15,9,D:\Projetos\_Web\phenotips\components\ontology-access\api\src\test\java\org\phenotips\ontology\internal\solr\SolrQueryUtilsTest.java,class,false,69
ABSTRACTFORMELEMENT,org.phenotips.tools.FormSection,9,3,3,16,0,9,14,17,D:\Projetos\_Web\phenotips\components\patient-tools\src\main\java\org\phenotips\tools\FormSection.java,class,false,51
ABSTRACTMAPOPERATOR,org.phenotips.obo2solr.maps.SubtractMapOperator,1,2,3,0,0,1,0,2,D:\Projetos\_Web\phenotips\components\obo2solr\src\main\java\org\phenotips\obo2solr\maps\SubtractMapOperator.java,class,false,8
LINKEDHASHMAP,org.phenotips.obo2solr.maps.SumMap,2,4,2,1,0,2,0,2,D:\Projetos\_Web\phenotips\components\obo2solr\src\main\java\org\phenotips\obo2solr\maps\SumMap.java,class,false,7
[RECEIVEPATIENTDATA],org.phenotips.data.receive.internal.DefaultReceivePatientData,31,1,42,299,0,31,89,120,D:\Projetos\_Web\phenotips\components\patient-data-sharing\receiver-api\src\main\java\org\phenotips\data\receive\internal\DefaultReceivePatientData.java,class,false,405
ABSTRACTMEASUREMENTHANDLER,org.phenotips.measurements.internal.HeadCircumferenceMeasurementHandler,1,2,4,0,0,1,0,1,D:\Projetos\_Web\phenotips\components\patient-measurements\api\src\main\java\org\phenotips\measurements\internal\HeadCircumferenceMeasurementHandler.java,class,false,3
BGRAPH,org.phenotips.hpoa.annotation.OmimHPOAnnotations,5,3,7,0,0,5,18,17,D:\Projetos\_Web\phenotips\components\phenotype-mapping-service\src\main\java\org\phenotips\hpoa\annotation\OmimHPOAnnotations.java,class,false,57
TEST,org.phenotips.data.internal.MonarchPatientScorerTest,11,1,17,0,0,11,46,11,D:\Projetos\_Web\phenotips\components\specificity-meter\api\src\test\java\org\phenotips\data\internal\MonarchPatientScorerTest.java,class,false,118
UNDEFINED,org.phenotips.export.internal.ConversionHelpers,13,1,5,66,0,13,33,54,D:\Projetos\_Web\phenotips\components\export\api\src\main\java\org\phenotips\export\internal\ConversionHelpers.java,class,false,146
TEST,org.phenotips.groups.internal.DefaultGroupManagerTest,7,1,12,0,0,7,27,7,D:\Projetos\_Web\phenotips\components\users\api\src\test\java\org\phenotips\groups\internal\DefaultGroupManagerTest.java,class,false,77
[FILTER],com.xpn.xwiki.web.XWikiContextInitializationFilter,6,1,21,9,0,6,35,18,D:\Projetos\_Web\phenotips\components\base-war\src\main\java\com\xpn\xwiki\web\XWikiContextInitializationFilter.java,class,false,72
[FORMELEMENT],org.phenotips.tools.AbstractFormElement,2,1,1,0,2,2,0,2,D:\Projetos\_Web\phenotips\components\patient-tools\src\main\java\org\phenotips\tools\AbstractFormElement.java,class,false,7
UNDEFINED,org.phenotips.hpoa.utils.graph.DAG,7,1,2,0,0,7,7,7,D:\Projetos\_Web\phenotips\components\phenotype-mapping-service\src\main\java\org\phenotips\hpoa\utils\graph\DAG.java,class,false,22
UNDEFINED,org.phenotips.hpoa.utils.graph.BGraph,13,1,4,32,0,13,20,20,D:\Projetos\_Web\phenotips\components\phenotype-mapping-service\src\main\java\org\phenotips\hpoa\utils\graph\BGraph.java,class,false,73
ENTITY,org.phenotips.hpoa.annotation.SearchResult,8,1,1,0,0,8,6,25,D:\Projetos\_Web\phenotips\components\phenotype-mapping-service\src\main\java\org\phenotips\hpoa\annotation\SearchResult.java,class,false,59
CONTROLLER,org.phenotips.data.internal.controller.DatesController,7,1,15,15,0,7,20,18,D:\Projetos\_Web\phenotips\components\patient-data\impl\src\main\java\org\phenotips\data\internal\controller\DatesController.java,class,false,54
VIEW,org.phenotips.data.securestorage.internal.SecureStorageRegistrationHandler,3,1,7,3,0,3,3,3,D:\Projetos\_Web\phenotips\components\patient-data-sharing\secure-storage\src\main\java\org\phenotips\data\securestorage\internal\SecureStorageRegistrationHandler.java,class,false,13
TEST,org.phenotips.data.script.PatientDataScriptServiceTest,3,1,12,0,0,3,12,3,D:\Projetos\_Web\phenotips\components\patient-data\api\src\test\java\org\phenotips\data\script\PatientDataScriptServiceTest.java,class,false,26
VIEW,org.phenotips.data.internal.VCFInitializer,2,2,11,1,0,2,5,2,D:\Projetos\_Web\phenotips\components\patient-data\impl\src\main\java\org\phenotips\data\internal\VCFInitializer.java,class,false,12
TEST,org.phenotips.data.internal.PhenoTipsDisorderTest,4,1,10,6,0,4,20,4,D:\Projetos\_Web\phenotips\components\patient-data\impl\src\test\java\org\phenotips\data\internal\PhenoTipsDisorderTest.java,class,false,42
PERSISTENCE,org.phenotips.data.securestorage.internal.DefaultSecureStorageManager,10,1,13,0,0,10,32,38,D:\Projetos\_Web\phenotips\components\patient-data-sharing\secure-storage\src\main\java\org\phenotips\data\securestorage\internal\DefaultSecureStorageManager.java,class,false,132
TEST,org.xwiki.users.internal.WikiUserManagerTest,18,1,21,0,0,18,33,21,D:\Projetos\_Web\phenotips\components\xwiki-platform-users\xwiki-platform-users-wiki\src\test\java\org\xwiki\users\internal\WikiUserManagerTest.java,class,false,130
ABSTRACTHIBERNATEDATAMIGRATION,org.phenotips.data.internal.R45391PhenoTips434DataMigration,5,2,19,4,0,5,20,8,D:\Projetos\_Web\phenotips\components\patient-data\migrations\src\main\java\org\phenotips\data\internal\R45391PhenoTips434DataMigration.java,class,false,49
DEFAULTRECORDSECTION,org.phenotips.configuration.internal.configured.ConfiguredRecordSection,3,2,7,0,0,3,11,10,D:\Projetos\_Web\phenotips\components\application-configuration\api\src\main\java\org\phenotips\configuration\internal\configured\ConfiguredRecordSection.java,class,false,31
SERVICE,org.phenotips.ontology.script.OntologyScriptService,3,1,9,0,0,3,2,3,D:\Projetos\_Web\phenotips\components\ontology-access\api\src\main\java\org\phenotips\ontology\script\OntologyScriptService.java,class,false,10
ENTITY,org.phenotips.data.securestorage.RemoteLoginData,8,1,4,12,0,8,0,8,D:\Projetos\_Web\phenotips\components\patient-data-sharing\secure-storage\src\main\java\org\phenotips\data\securestorage\RemoteLoginData.java,class,true,31
TEST,org.phenotips.data.permissions.internal.visibility.HiddenVisibilityTest,8,1,15,0,0,8,27,10,D:\Projetos\_Web\phenotips\components\patient-access-rules\api\src\test\java\org\phenotips\data\permissions\internal\visibility\HiddenVisibilityTest.java,class,false,75
[PATIENTSCORER| INITIALIZABLE],org.phenotips.data.internal.MonarchPatientScorer,5,1,18,4,0,5,35,28,D:\Projetos\_Web\phenotips\components\specificity-meter\api\src\main\java\org\phenotips\data\internal\MonarchPatientScorer.java,class,false,87
ABSTRACTPATIENTEVENT,org.phenotips.data.events.PatientChangedEvent,2,2,3,1,0,2,0,2,D:\Projetos\_Web\phenotips\components\patient-data\api\src\main\java\org\phenotips\data\events\PatientChangedEvent.java,class,false,6
CONTROLLER,org.phenotips.data.internal.controller.ContactInformationController,11,1,22,41,0,11,35,33,D:\Projetos\_Web\phenotips\components\patient-access-rules\api\src\main\java\org\phenotips\data\internal\controller\ContactInformationController.java,class,false,104
BGRAPH,org.phenotips.hpoa.annotation.AbstractHPOAnnotation,12,2,6,42,2,12,20,23,D:\Projetos\_Web\phenotips\components\phenotype-mapping-service\src\main\java\org\phenotips\hpoa\annotation\AbstractHPOAnnotation.java,class,false,70
ABSTRACTPREDICTOR,org.phenotips.hpoa.prediction.BNPredictor,1,2,6,0,0,1,0,1,D:\Projetos\_Web\phenotips\components\phenotype-mapping-service\src\main\java\org\phenotips\hpoa\prediction\BNPredictor.java,class,false,3
TEST,org.phenotips.groups.internal.DefaultGroupTest,2,1,3,1,0,2,7,2,D:\Projetos\_Web\phenotips\components\users\api\src\test\java\org\phenotips\groups\internal\DefaultGroupTest.java,class,false,10
ABSTRACTUSERMANAGER,org.xwiki.users.internal.WikiUserManager,5,2,22,0,0,5,11,14,D:\Projetos\_Web\phenotips\components\xwiki-platform-users\xwiki-platform-users-wiki\src\main\java\org\xwiki\users\internal\WikiUserManager.java,class,false,41
ABSTRACTVISIBILITY,org.phenotips.data.permissions.internal.visibility.HiddenVisibility,3,2,6,3,0,3,0,3,D:\Projetos\_Web\phenotips\components\patient-access-rules\api\src\main\java\org\phenotips\data\permissions\internal\visibility\HiddenVisibility.java,class,false,10
SERVICE,org.phenotips.security.authorization.internal.DefaultAuthorizationService,2,1,13,1,0,2,11,8,D:\Projetos\_Web\phenotips\components\security\authorization\src\main\java\org\phenotips\security\authorization\internal\DefaultAuthorizationService.java,class,false,29
ABSTRACTMEASUREMENTHANDLER,org.phenotips.measurements.internal.InnerCanthalDistanceMeasurementHandler,1,2,4,0,0,1,0,1,D:\Projetos\_Web\phenotips\components\patient-measurements\api\src\main\java\org\phenotips\measurements\internal\InnerCanthalDistanceMeasurementHandler.java,class,false,3
TEST,org.phenotips.data.script.PacientSpecificityScriptServiceTest,5,1,9,0,0,5,39,11,D:\Projetos\_Web\phenotips\components\specificity-meter\api\src\test\java\org\phenotips\data\script\PacientSpecificityScriptServiceTest.java,class,false,121
TEST,org.phenotips.data.permissions.internal.access.EditAccessLevelTest,10,1,14,0,0,10,29,12,D:\Projetos\_Web\phenotips\components\patient-access-rules\api\src\test\java\org\phenotips\data\permissions\internal\access\EditAccessLevelTest.java,class,false,82
ABSTRACTMEASUREMENTHANDLER,org.phenotips.measurements.internal.HeightMeasurementHandler,1,2,4,0,0,1,0,1,D:\Projetos\_Web\phenotips\components\patient-measurements\api\src\main\java\org\phenotips\measurements\internal\HeightMeasurementHandler.java,class,false,3
ABSTRACTUSER,org.xwiki.users.internal.WikiUser,5,2,9,0,0,5,8,17,D:\Projetos\_Web\phenotips\components\xwiki-platform-users\xwiki-platform-users-wiki\src\main\java\org\xwiki\users\internal\WikiUser.java,class,false,44
SERVICE,org.phenotips.data.script.PatientSpecificityScriptService,22,1,14,213,0,22,6,32,D:\Projetos\_Web\phenotips\components\specificity-meter\api\src\main\java\org\phenotips\data\script\PatientSpecificityScriptService.java,class,false,91
TEST,org.phenotips.measurements.internal.FootLengthTest,5,1,5,0,0,5,9,5,D:\Projetos\_Web\phenotips\components\patient-measurements\api\src\test\java\org\phenotips\measurements\internal\FootLengthTest.java,class,false,68
TEST,org.phenotips.configuration.script.RecordConfigurationManagerScriptServiceTest,1,1,7,0,0,1,8,1,D:\Projetos\_Web\phenotips\components\application-configuration\api\src\test\java\org\phenotips\configuration\script\RecordConfigurationManagerScriptServiceTest.java,class,false,7
ABSTRACTHIBERNATEDATAMIGRATION,org.phenotips.data.internal.R50291PhenoTips481DataMigration,4,2,20,6,0,4,25,10,D:\Projetos\_Web\phenotips\components\patient-data\migrations\src\main\java\org\phenotips\data\internal\R50291PhenoTips481DataMigration.java,class,false,51
SERVICE,org.phenotips.export.script.SpreadsheetExportService,1,1,10,0,0,1,2,2,D:\Projetos\_Web\phenotips\components\export\api\src\main\java\org\phenotips\export\script\SpreadsheetExportService.java,class,false,11
CONTROLLER,org.phenotips.data.internal.controller.SpecificityController,7,1,16,18,0,7,22,19,D:\Projetos\_Web\phenotips\components\specificity-meter\api\src\main\java\org\phenotips\data\internal\controller\SpecificityController.java,class,false,58
CONTROLLER,org.phenotips.data.internal.controller.GeneListController,7,2,14,21,0,7,19,21,D:\Projetos\_Web\phenotips\components\patient-data\impl\src\main\java\org\phenotips\data\internal\controller\GeneListController.java,class,false,59
TEST,org.phenotips.data.test.ui.PatientRecordTest,3,2,7,3,0,3,295,3,D:\Projetos\_Web\phenotips\components\patient-data\tests\src\test\it\org\phenotips\data\test\ui\PatientRecordTest.java,class,false,372
